"497","10","Drains:"
"498","10","Methadone"
"499","10","Stool:"
"500","10","Communication:"
"501","10","Stress ulcer:"
"502","10","Prophylaxis:"
"503","10","Propofol "
"504","10","METHADONE"
"505","10","PS :"
"506","10","Wgt "
"507","10","Plt"
"508","10","Heart rhythm:"
"509","10","Lines:"
"510","10","Last dose of "
"511","10","ABG:"
"512","10","Glycemic "
"513","10","Urine:"
"514","10","RECOMMENDATION"
"515","10","Haldol may provide relief of agitation or delirium"
"516","10","Balance:"
"517","10","HR:"
"518","10","Currently"
"519","10","HEENT:"
"520","10","PMH:"
"521","10","PND"
"522","10","POD"
"523","10","Hematology:"
"524","10","Pulmonary:"
"525","10","Methadone dose"
"526","10","Methadone is an "
"527","10","RECOMMENDATION:"
"528","10","HPI:"
"529","10","Midazolam"
"530","10","Renal:"
"531","10","Endocrine:"
"532","10","Respiratory "
"533","10","MONITORING:"
"534","10","Right "
"535","10","Creatinine"
"536","10","Mr "
"537","10","Abdominal:"
"538","10","No "
"539","10","Code status:"
"540","10","Comments:"
"541","10","Fentanyl dose"
"542","10","Fentanyl dose "
"543","10","Olanzepine "
"544","10","Currently sedated with precedex "
"545","10","T current:"
"546","10","Imaging:"
"547","10","Current medications:"
"548","10","In "
"549","10","BLOOD "
"550","10","CVICU"
"551","10","Infectious "
"552","10","Other medications:"
"553","10","Wounds:"
"554","10","Pain "
"555","10","Wean "
"556","10","Paralytic "
"557","10","Consults:"
"558","10","Tobramycin"
"559","10","Gastrointestinal "
"560","10","INVASIVE "
"561","10","Contact me with questions or concerns"
"562","10","Decrease the continuous infusion fentanyl to off to remove"
"563","10","IV "
"564","10","Tube feeding:"
"565","10","Unknown"
"566","10","Left "
"567","10","Lines "
"568","10","VAP bundle:"
"569","10","Haloperidol "
"570","10","Also on double pressors to maintain "
"571","10","Please contact me or our unit"
"572","10","Or "
"573","10","At the molecular level"
"574","10","Begin methadone "
"575","10","Antipsychotics may spare the amount of continuous sedative required"
"576","10","Expect "
"577","10","Please contact me with questions"
"578","10","The patient may experience rash or flushing which is a well"
"579","10","SERUM "
"580","10","The patient should also be well"
"581","10","Please contact me with questions or concerns"
"582","10","Neuromuscular blockade "
"583","10","PA "
"584","10","There is no need to "
"585","10","Consider using adjunctive medications such as haloperidol or olanzepine"
"586","10","Page me with questions"
"587","10","Eventually"
"588","10","Also"
"589","10","Sedation recommendations:"
"590","10","Pain"
"591","10","METHADONE "
"592","10","Pain:"
"593","10","PAIN"
"594","10","Pain and "
"595","10","Cyclosporine "
"596","10","Heparin "
"597","10","Consider weaning this after methadone is therapeutic"
"598","10","Medication management"
"599","10","Sedation and "
"600","10","Precedex is a "
"601","10","INR"
"602","10","Time spent"
"603","10","After "
"604","10","Insulin "
"605","10","In summary"
"606","10","Dr"
"607","10","Post operative day:"
"608","10","Would continue methadone at this current regimen "
"609","10","INTUBATION "
"610","10","Assess patient comfort every "
"611","10","General "
"612","10","Versed "
"613","10","PEAK level"
"614","10","SBT"
"615","10","Rounded from "
"616","10","Gentamicin"
"617","10","To transition from propofol to dexmedetomidine "
"618","10","Rhonchorous :"
"619","10","Erythromycin "
"620","10","Day "
"621","10","Assess daily for agitation:"
"622","10","Change from intermittent to continuous infusion methadone"
"623","10","It may be necessary to increase the precedex infusion up as high as "
"624","10","Antipsychotics can be"
"625","10","Mono:"
"626","10","Dexmedetomidine "
"627","10","TRANSITIONING and "
"628","10","Contact pharmacy if you would like to discuss sedation regimen and"
"629","10","DIALYSIS "
"630","10","Contact pharmacy with questions"
"631","10","Keep sedation as light as possible:"
"632","10","When initiate the maintenance precedex infusion"
"633","10","Give one dose of haldol "
"634","10","Agitation:"
"635","10","Clonidine"
"636","10","Give the pharmacokinetic profile of precedex"
"637","10","PMHx:"
"638","10","CORDIS"
"639","10","Turn off propofol so the patient should be covered with the"
"640","10","Piperacillin"
"641","10","EF:"
"642","10","Typically"
"643","10","Hydralazine "
"644","10","Regarding sedation dexmedetomidine infusion"
"645","10","EAA ligand binding to "
"646","10","Dose"
"647","10","Recommendation"
"648","10","However"
"649","10","Ciprofloxacin "
"650","10","Administer precedex loading dose "
"651","10","Currently on propofol "
"652","10","Medications on admission from home"
"653","10","Zosyn:"
"654","10","If precedex is not providing adequate comfort"
"655","10","Figure "
"656","10","Start precedex infusion at "
"657","10","Alternative sedatives to facilitate extubation "
"658","10","Currently on fentanyl "
"659","10","Continue as is to supplement the methadone infusion"
"660","10","No wake was done this am given "
"661","10","Table "
"662","10","Fluids:"
"663","10","Sp"
"664","10","AGITATION"
"665","10","A growing body of evidence suggests that the development of"
"666","10","Begin to wean fentanyl infusion approximately "
"667","10","Skin:"
"668","10","Albumin:"
"669","10","Thanks for your consideration"
"670","10","YESTERDAY "
"671","10","NOTE:"
"672","10","Opioid "
"673","10","Please contact me if would like to discuss this complicated regimen"
"674","10","Opioid dose conversion chart"
"675","10","Blockade of the "
"676","10","The following is "
"677","10","Note:"
"678","11","BP:"
"679","11","HR:"
"680","11","RR:"
"681","11","PO:"
"682","11","NG:"
"683","11","DVT:"
"684","11","ABG:"
"685","11","INR:"
"686","11","IVF:"
"687","11","TF:"
"688","11","VAP:"
"689","11","AST:"
"690","11","HPI:"
"691","11","LDH:"
"692","11","PEEP:"
"693","11","PIP:"
"694","11","HEENT:"
"695","11","PS :"
"696","11","FEN:"
"697","11","CVP:"
"698","11","TITLE:"
"699","11","RSBI:"
"700","11","CV:"
"701","11","CXR:"
"702","11","PMH:"
"703","11","ACCESS:"
"704","11","NEURO:"
"705","11","CODE:"
"706","11","ID:"
"707","11","PSH:"
"708","11","HTN:"
"709","11","ABD:"
"710","11","ECG:"
"711","11","DISPO:"
"712","11","LUNGS:"
"713","11","PULM:"
"714","11","PPX:"
"715","11","PROPHYLAXIS:"
"716","11","ABDOMEN:"
"717","11","SKIN:"
"718","11","GI:"
"719","11","CARDIAC:"
"720","11","GEN:"
"721","11","GENERAL:"
"722","11","IMPRESSION:"
"723","11","EXT:"
"724","11","NECK:"
"725","11","EXTREMITIES:"
"726","11","ARF:"
"727","11","CVS:"
"728","11","CAD:"
"729","11","TLD:"
"730","11","PAP:"
"731","11","RHYTHM:"
"732","11","CODE STATUS:"
"733","11","DISPOSITION:"
"734","11","DM:"
"735","11","PUMP:"
"736","11","CORONARIES:"
"737","11","RENAL:"
"738","11","CHF:"
"739","11","GU:"
"740","11","CONSULTS:"
"741","11","COPD:"
"742","11","CONTACT:"
"743","11","HEME:"
"744","11","ENDO:"
"745","11","COMM:"
"746","11","EKG:"
"747","11","UTI:"
"748","11","PULSES:"
"749","11","BILLING DIAGNOSIS:"
"750","11","ASSESSMENT AND PLAN:"
"751","11","PLAN:"
"752","11","GLYCEMIC CONTROL:"
"753","11","COMMUNICATIONS:"
"754","11","GERD:"
"755","11","VS:"
"756","11","ICU CARE:"
"757","11","ICP:"
"758","11","ESRD:"
"759","11","CT:"
"760","11","MICRO:"
"761","11","ICU:"
"762","11","IMAGING:"
"763","11","LUE:"
"764","11","SVR:"
"765","11","EMERGENCY CONTACT:"
"766","11","SV:"
"767","11","NOS:"
"768","11","SVI:"
"769","11","LLE:"
"770","11","RVR:"
"771","11","RUE:"
"772","11","PNA:"
"773","11","CK:"
"774","11","EF:"
"775","11","RLE:"
"776","11","PE:"
"777","11","PTT:"
"778","11","TTE:"
"779","11","MIN:"
"780","11","FINDINGS:"
"781","11","PT:"
"782","12","MEDICAL CONDITION:"
"783","12","REASON FOR THIS EXAMINATION:"
"784","12","IMPRESSION:"
"785","12","INDICATION:"
"786","12","FINDINGS:"
"787","12","COMPARISON:"
"788","12","HISTORY:"
"789","12","TECHNIQUE:"
"790","12","WET READ:"
"791","12","CLINICAL HISTORY:"
"792","12","COMPARISONS:"
"793","12","STUDY:"
"794","12","PFI:"
"795","12","BONE WINDOWS:"
"796","12","REASON FOR EXAMINATION:"
"797","12","REASON FOR EXAM:"
"798","12","CLINICAL INDICATION:"
"799","12","IV CONTRAST:"
"800","12","PROCEDURE:"
"801","12","CLINICAL INFORMATION:"
"802","12","INDICATIONS:"
"803","12","CONCLUSION:"
"804","12","CHEST:"
"805","12","EXAMINATION:"
"806","12","INTERPRETATION:"
"807","12","RADIOLOGISTS:"
"808","12","OSSEOUS STRUCTURES:"
"809","13","Transfer:"
"810","13","Rolling:"
"811","13","Balance:"
"812","13","Total distance walked:"
"813","13","Minutes:"
"814","13","Ambulation:"
"815","13","Stairs:"
"816","13","Other:"
"817","13","Medications:"
"818","13","Radiology:"
"819","13","Time frame:"
"820","13","Diagnosis:"
"821","13","Labs:"
"822","13","Posture:"
"823","13","Other labs:"
"824","13","Intervention:"
"825","13","Referral date:"
"826","13","Reason of referral:"
"827","13","Assessment:"
"828","13","Objective:"
"829","13","Updated medical status:"
"830","13","Gait:"
"831","13","Face time:"
"832","13","Plan:"
"833","13","Total time:"
"834","13","Secretions:"
"835","13","Teeth:"
"836","13","Time:"
"837","13","Date:"
"838","13","Specify:"
"839","13","Communicated with nsg re:"
"840","13","Goals:"
"841","13","Grooming:"
"842","13","Nsg recs:"
"843","13","Comm:"
"844","13","Toileting:"
"845","13","Coordination:"
"846","13","Sensation:"
"847","13","Integumentary:"
"848","13","Standing:"
"849","13","Hemoglobin:"
"850","13","Pulm:"
"851","13","Clarification:"
"852","13","Pain:"
"853","14","Day of mechanical ventilation:"
"854","14","Ideal body weight:"
"855","14","Ideal tidal volume:"
"856","14","Level of breathing assistance:"
"857","14","Visual assessment of breathing pattern:"
"858","14","Reason for continuing current ventilatory support:"
"859","14","Assessment of breathing comfort:"
"860","14","Day of intubation:"
"861","14","Route:"
"862","14","Cuff pressure:"
"863","14","Trigger work assessment:"
"864","14","Position:"
"865","14","Known difficult intubation:"
"866","14","Invasive ventilation assessment:"
"867","14","Cuff volume:"
"868","14","Procedure location:"
"869","14","Reason:"
"870","14","Manufacturer:"
"871","14","Tracheostomy tube:"
"872","14","Dysynchrony assessment:"
"873","14","Airway problems:"
"874","14","Transports:"
"875","15","Previous living situation:"
"876","15","Previous level of functioning:"
"877","15","Employment status:"
"878","15","Past psychiatric history:"
"879","15","Past addictions history:"
"880","15","Communication or visitation restriction:"
"881","15","Legal involvement:"
"882","15","Assessment:"
"883","15","Plan:"
"884","15","Continuing issues to be addressed:"
"885","15","Attending:"
"886","15","Other:"
"887","15","Guardian appointed:"
